label,posX,posY
7608,557.7657105233121,234.21450796895977
4551,1290.8514394586055,922.2671676536614
7041,2.1043691233000965,325.56823359450857
667,686.228413104244,1105.1631708143016
5354,668.5849203128083,-26.829389425578896
1894,99.27140178080813,292.7891676680461
2493,1161.4739777977345,53.73082245285675
4926,223.99275151882188,-138.8261032719129
5384,-63.22231437629917,587.4339708140022
3877,669.8776345088946,980.8076099196572
7889,240.10605161224674,304.04663485532666
4839,375.4491972952936,57.942315395861506
5928,723.5480305504141,-407.08686016284116
4992,394.9998970450717,1124.2902843137656
3706,389.644756739625,484.2928108115399
2334,829.93522303215,7.642181917283441
1813,-492.0037876095881,1177.4597291480852
5638,1177.359151239049,567.4936757569795
4224,180.108489105014,381.8161628454117
6097,-1457.2213321898653,1430.296282519514
7456,119.92608698711918,287.35538439607654
1780,1422.3871223186325,-238.5507433911199
1596,630.7231492149145,-426.31534434760187
2797,1256.8974863545204,944.4403721546353
4582,374.6666522587581,66.98392177609857
3932,731.6632808419345,355.4382724003015
2117,-1720.883614838166,2348.337362687669
5713,288.23363069189685,-47.37299310501083
3449,-2792.217024190296,5603.898075032368
347,690.9536073526547,1181.0904774753396
6987,520.0389099990738,610.7540151713342
1732,-957.6698022024642,-1015.4136709167913
3903,593.0442875931412,1344.5704898402714
7453,94.24194034651103,917.3716678515206
2325,1880.2119060202422,-1439.5467212161952
1550,1526.31345312223,1578.84630982574
6648,463.57221455453197,567.8580181357685
2938,888.1553054554896,162.46740399413503
6613,368.5866680021195,1004.275099200844
4225,618.1950198461575,318.32529302704927
1310,1699.5569663368447,2429.617109544695
7034,86.1985324844674,608.7649157215855
6261,190.77081708599405,558.4014703221239
2192,105.49747523565877,193.64436847268283
1202,1467.9599099748814,863.8083724643086
2718,138.91091096917776,238.33020828620525
5479,-770.2773134645878,561.0411219833294
7134,730.7239634021435,636.481565271439
7098,974.353931051521,739.2995360825436
3118,490.3305008293099,161.15349149158075
2511,-46.30148905759715,370.9919281945593
1144,1036.168685341089,521.1295085438582
5204,-1054.1051886058829,-81.18969550539853
3351,917.1995185253691,1170.750718193754
7856,295.4695459898563,-41.45625889658493
1670,-517.2275094991548,-622.8305760659815
5648,682.0577759105907,775.6195298141291
5863,2290.242148438986,2319.416349965554
2180,21.0719165662992,288.781403941279
7581,625.4541435374634,1024.9316036444611
2909,-930.267300456763,1841.5981258269521
1344,38.789327828348895,244.98762692669567
6051,779.077287198807,857.7648352430031
266,1137.9533287374334,-333.73932747510014
4251,623.8594536356227,96.62414585466614
